,block #,set size,overall stimulus id,image folder,image number,in block stim #,correct action #,correct key#,2/1 correct FB proba,CorrectFB value
153,6.0,5.0,15.0,13.0,4.0,2.0,1.0,14.0,0.5,1.0
154,6.0,5.0,15.0,13.0,4.0,2.0,1.0,14.0,0.5,2.0
155,6.0,5.0,16.0,13.0,1.0,3.0,2.0,13.0,0.8,2.0
156,6.0,5.0,17.0,13.0,3.0,4.0,3.0,15.0,0.5,1.0
157,6.0,5.0,15.0,13.0,4.0,2.0,1.0,14.0,0.5,1.0
158,6.0,5.0,18.0,13.0,6.0,5.0,3.0,15.0,0.8,2.0
159,6.0,5.0,14.0,13.0,5.0,1.0,1.0,14.0,0.2,2.0
160,7.0,3.0,21.0,15.0,2.0,3.0,3.0,15.0,0.8,2.0
161,7.0,3.0,20.0,15.0,5.0,2.0,2.0,13.0,0.5,2.0
162,7.0,3.0,19.0,15.0,6.0,1.0,2.0,13.0,0.2,1.0
163,7.0,3.0,21.0,15.0,2.0,3.0,3.0,15.0,0.8,1.0
164,7.0,3.0,20.0,15.0,5.0,2.0,2.0,13.0,0.5,1.0
165,7.0,3.0,20.0,15.0,5.0,2.0,2.0,13.0,0.5,2.0
166,7.0,3.0,19.0,15.0,6.0,1.0,2.0,13.0,0.2,1.0
167,7.0,3.0,19.0,15.0,6.0,1.0,2.0,13.0,0.2,2.0
168,7.0,3.0,21.0,15.0,2.0,3.0,3.0,15.0,0.8,2.0
169,7.0,3.0,20.0,15.0,5.0,2.0,2.0,13.0,0.5,2.0
170,7.0,3.0,20.0,15.0,5.0,2.0,2.0,13.0,0.5,1.0
171,7.0,3.0,19.0,15.0,6.0,1.0,2.0,13.0,0.2,1.0
172,7.0,3.0,19.0,15.0,6.0,1.0,2.0,13.0,0.2,1.0
173,7.0,3.0,21.0,15.0,2.0,3.0,3.0,15.0,0.8,1.0
174,7.0,3.0,20.0,15.0,5.0,2.0,2.0,13.0,0.5,1.0
175,7.0,3.0,19.0,15.0,6.0,1.0,2.0,13.0,0.2,1.0
176,7.0,3.0,21.0,15.0,2.0,3.0,3.0,15.0,0.8,2.0
177,7.0,3.0,21.0,15.0,2.0,3.0,3.0,15.0,0.8,2.0
178,7.0,3.0,19.0,15.0,6.0,1.0,2.0,13.0,0.2,1.0
179,7.0,3.0,20.0,15.0,5.0,2.0,2.0,13.0,0.5,1.0
180,7.0,3.0,21.0,15.0,2.0,3.0,3.0,15.0,0.8,2.0
181,7.0,3.0,21.0,15.0,2.0,3.0,3.0,15.0,0.8,2.0
182,7.0,3.0,19.0,15.0,6.0,1.0,2.0,13.0,0.2,2.0
183,7.0,3.0,20.0,15.0,5.0,2.0,2.0,13.0,0.5,1.0
184,7.0,3.0,20.0,15.0,5.0,2.0,2.0,13.0,0.5,2.0
185,7.0,3.0,19.0,15.0,6.0,1.0,2.0,13.0,0.2,1.0
186,7.0,3.0,21.0,15.0,2.0,3.0,3.0,15.0,0.8,2.0
187,7.0,3.0,21.0,15.0,2.0,3.0,3.0,15.0,0.8,2.0
188,7.0,3.0,20.0,15.0,5.0,2.0,2.0,13.0,0.5,2.0
189,7.0,3.0,19.0,15.0,6.0,1.0,2.0,13.0,0.2,1.0
190,8.0,5.0,26.0,10.0,2.0,5.0,3.0,15.0,0.2,1.0
191,8.0,5.0,25.0,10.0,4.0,4.0,3.0,15.0,0.5,1.0
192,8.0,5.0,26.0,10.0,2.0,5.0,3.0,15.0,0.2,2.0
193,8.0,5.0,22.0,10.0,1.0,1.0,1.0,14.0,0.8,2.0
194,8.0,5.0,23.0,10.0,3.0,2.0,2.0,13.0,0.2,1.0
195,8.0,5.0,23.0,10.0,3.0,2.0,2.0,13.0,0.2,1.0
196,8.0,5.0,25.0,10.0,4.0,4.0,3.0,15.0,0.5,1.0
197,8.0,5.0,24.0,10.0,6.0,3.0,3.0,15.0,0.8,2.0
198,8.0,5.0,22.0,10.0,1.0,1.0,1.0,14.0,0.8,1.0
199,8.0,5.0,25.0,10.0,4.0,4.0,3.0,15.0,0.5,1.0
200,8.0,5.0,24.0,10.0,6.0,3.0,3.0,15.0,0.8,2.0
201,8.0,5.0,26.0,10.0,2.0,5.0,3.0,15.0,0.2,1.0
202,8.0,5.0,22.0,10.0,1.0,1.0,1.0,14.0,0.8,1.0
203,8.0,5.0,23.0,10.0,3.0,2.0,2.0,13.0,0.2,1.0
204,8.0,5.0,25.0,10.0,4.0,4.0,3.0,15.0,0.5,1.0
205,8.0,5.0,22.0,10.0,1.0,1.0,1.0,14.0,0.8,2.0
206,8.0,5.0,24.0,10.0,6.0,3.0,3.0,15.0,0.8,1.0
207,8.0,5.0,24.0,10.0,6.0,3.0,3.0,15.0,0.8,1.0
208,8.0,5.0,26.0,10.0,2.0,5.0,3.0,15.0,0.2,1.0
209,8.0,5.0,23.0,10.0,3.0,2.0,2.0,13.0,0.2,1.0
210,8.0,5.0,25.0,10.0,4.0,4.0,3.0,15.0,0.5,2.0
211,8.0,5.0,22.0,10.0,1.0,1.0,1.0,14.0,0.8,2.0
212,8.0,5.0,24.0,10.0,6.0,3.0,3.0,15.0,0.8,2.0
213,8.0,5.0,25.0,10.0,4.0,4.0,3.0,15.0,0.5,2.0
214,8.0,5.0,22.0,10.0,1.0,1.0,1.0,14.0,0.8,2.0
215,8.0,5.0,24.0,10.0,6.0,3.0,3.0,15.0,0.8,2.0
216,8.0,5.0,26.0,10.0,2.0,5.0,3.0,15.0,0.2,2.0
217,8.0,5.0,23.0,10.0,3.0,2.0,2.0,13.0,0.2,1.0
218,8.0,5.0,23.0,10.0,3.0,2.0,2.0,13.0,0.2,2.0
219,8.0,5.0,22.0,10.0,1.0,1.0,1.0,14.0,0.8,2.0
220,8.0,5.0,24.0,10.0,6.0,3.0,3.0,15.0,0.8,2.0
221,8.0,5.0,25.0,10.0,4.0,4.0,3.0,15.0,0.5,1.0
222,8.0,5.0,24.0,10.0,6.0,3.0,3.0,15.0,0.8,2.0
223,8.0,5.0,26.0,10.0,2.0,5.0,3.0,15.0,0.2,1.0
224,8.0,5.0,25.0,10.0,4.0,4.0,3.0,15.0,0.5,2.0
225,8.0,5.0,23.0,10.0,3.0,2.0,2.0,13.0,0.2,1.0
226,8.0,5.0,26.0,10.0,2.0,5.0,3.0,15.0,0.2,1.0
227,8.0,5.0,23.0,10.0,3.0,2.0,2.0,13.0,0.2,1.0
228,8.0,5.0,22.0,10.0,1.0,1.0,1.0,14.0,0.8,2.0
229,8.0,5.0,22.0,10.0,1.0,1.0,1.0,14.0,0.8,2.0
230,8.0,5.0,25.0,10.0,4.0,4.0,3.0,15.0,0.5,2.0
231,8.0,5.0,24.0,10.0,6.0,3.0,3.0,15.0,0.8,2.0
232,8.0,5.0,23.0,10.0,3.0,2.0,2.0,13.0,0.2,1.0
233,8.0,5.0,26.0,10.0,2.0,5.0,3.0,15.0,0.2,1.0
234,8.0,5.0,26.0,10.0,2.0,5.0,3.0,15.0,0.2,1.0
235,8.0,5.0,23.0,10.0,3.0,2.0,2.0,13.0,0.2,2.0
236,8.0,5.0,25.0,10.0,4.0,4.0,3.0,15.0,0.5,2.0
237,8.0,5.0,26.0,10.0,2.0,5.0,3.0,15.0,0.2,1.0
238,8.0,5.0,22.0,10.0,1.0,1.0,1.0,14.0,0.8,2.0
239,8.0,5.0,24.0,10.0,6.0,3.0,3.0,15.0,0.8,2.0
240,10.0,3.0,30.0,7.0,5.0,2.0,1.0,14.0,0.2,1.0
241,10.0,3.0,31.0,7.0,6.0,3.0,2.0,13.0,0.8,2.0
242,10.0,3.0,30.0,7.0,5.0,2.0,1.0,14.0,0.2,1.0
243,10.0,3.0,31.0,7.0,6.0,3.0,2.0,13.0,0.8,1.0
244,10.0,3.0,29.0,7.0,4.0,1.0,1.0,14.0,0.5,1.0
245,10.0,3.0,30.0,7.0,5.0,2.0,1.0,14.0,0.2,1.0
246,10.0,3.0,30.0,7.0,5.0,2.0,1.0,14.0,0.2,2.0
247,10.0,3.0,29.0,7.0,4.0,1.0,1.0,14.0,0.5,1.0
248,10.0,3.0,31.0,7.0,6.0,3.0,2.0,13.0,0.8,1.0
249,10.0,3.0,31.0,7.0,6.0,3.0,2.0,13.0,0.8,2.0
250,10.0,3.0,29.0,7.0,4.0,1.0,1.0,14.0,0.5,1.0
251,10.0,3.0,30.0,7.0,5.0,2.0,1.0,14.0,0.2,1.0
252,10.0,3.0,29.0,7.0,4.0,1.0,1.0,14.0,0.5,2.0
253,10.0,3.0,30.0,7.0,5.0,2.0,1.0,14.0,0.2,1.0
254,10.0,3.0,31.0,7.0,6.0,3.0,2.0,13.0,0.8,2.0
255,10.0,3.0,29.0,7.0,4.0,1.0,1.0,14.0,0.5,2.0
256,10.0,3.0,29.0,7.0,4.0,1.0,1.0,14.0,0.5,2.0
257,10.0,3.0,30.0,7.0,5.0,2.0,1.0,14.0,0.2,1.0
258,10.0,3.0,30.0,7.0,5.0,2.0,1.0,14.0,0.2,1.0
259,10.0,3.0,31.0,7.0,6.0,3.0,2.0,13.0,0.8,2.0
260,10.0,3.0,29.0,7.0,4.0,1.0,1.0,14.0,0.5,1.0
261,10.0,3.0,31.0,7.0,6.0,3.0,2.0,13.0,0.8,2.0
262,10.0,3.0,29.0,7.0,4.0,1.0,1.0,14.0,0.5,1.0
263,10.0,3.0,30.0,7.0,5.0,2.0,1.0,14.0,0.2,1.0
264,10.0,3.0,31.0,7.0,6.0,3.0,2.0,13.0,0.8,2.0
265,10.0,3.0,31.0,7.0,6.0,3.0,2.0,13.0,0.8,2.0
266,10.0,3.0,29.0,7.0,4.0,1.0,1.0,14.0,0.5,2.0
267,10.0,3.0,29.0,7.0,4.0,1.0,1.0,14.0,0.5,2.0
268,10.0,3.0,31.0,7.0,6.0,3.0,2.0,13.0,0.8,2.0
269,10.0,3.0,30.0,7.0,5.0,2.0,1.0,14.0,0.2,2.0
270,11.0,4.0,35.0,5.0,3.0,4.0,3.0,15.0,0.2,1.0
271,11.0,4.0,34.0,5.0,5.0,3.0,2.0,13.0,0.8,2.0
272,11.0,4.0,32.0,5.0,1.0,1.0,1.0,14.0,0.5,2.0
273,11.0,4.0,35.0,5.0,3.0,4.0,3.0,15.0,0.2,2.0
274,11.0,4.0,34.0,5.0,5.0,3.0,2.0,13.0,0.8,2.0
275,11.0,4.0,33.0,5.0,6.0,2.0,2.0,13.0,0.8,2.0
276,11.0,4.0,32.0,5.0,1.0,1.0,1.0,14.0,0.5,2.0
277,11.0,4.0,32.0,5.0,1.0,1.0,1.0,14.0,0.5,1.0
278,11.0,4.0,33.0,5.0,6.0,2.0,2.0,13.0,0.8,2.0
279,11.0,4.0,34.0,5.0,5.0,3.0,2.0,13.0,0.8,2.0
280,11.0,4.0,35.0,5.0,3.0,4.0,3.0,15.0,0.2,1.0
281,11.0,4.0,34.0,5.0,5.0,3.0,2.0,13.0,0.8,2.0
282,11.0,4.0,33.0,5.0,6.0,2.0,2.0,13.0,0.8,1.0
283,11.0,4.0,35.0,5.0,3.0,4.0,3.0,15.0,0.2,1.0
284,11.0,4.0,32.0,5.0,1.0,1.0,1.0,14.0,0.5,1.0
285,11.0,4.0,32.0,5.0,1.0,1.0,1.0,14.0,0.5,2.0
286,11.0,4.0,35.0,5.0,3.0,4.0,3.0,15.0,0.2,1.0
287,11.0,4.0,33.0,5.0,6.0,2.0,2.0,13.0,0.8,2.0
288,11.0,4.0,34.0,5.0,5.0,3.0,2.0,13.0,0.8,1.0
289,11.0,4.0,35.0,5.0,3.0,4.0,3.0,15.0,0.2,1.0
290,11.0,4.0,32.0,5.0,1.0,1.0,1.0,14.0,0.5,1.0
291,11.0,4.0,33.0,5.0,6.0,2.0,2.0,13.0,0.8,2.0
292,11.0,4.0,33.0,5.0,6.0,2.0,2.0,13.0,0.8,2.0
293,11.0,4.0,34.0,5.0,5.0,3.0,2.0,13.0,0.8,2.0
294,11.0,4.0,35.0,5.0,3.0,4.0,3.0,15.0,0.2,1.0
295,11.0,4.0,32.0,5.0,1.0,1.0,1.0,14.0,0.5,1.0
296,11.0,4.0,33.0,5.0,6.0,2.0,2.0,13.0,0.8,2.0
297,11.0,4.0,32.0,5.0,1.0,1.0,1.0,14.0,0.5,1.0
298,11.0,4.0,33.0,5.0,6.0,2.0,2.0,13.0,0.8,2.0
299,11.0,4.0,34.0,5.0,5.0,3.0,2.0,13.0,0.8,2.0
300,11.0,4.0,35.0,5.0,3.0,4.0,3.0,15.0,0.2,2.0
301,11.0,4.0,34.0,5.0,5.0,3.0,2.0,13.0,0.8,1.0
302,11.0,4.0,35.0,5.0,3.0,4.0,3.0,15.0,0.2,1.0
303,11.0,4.0,33.0,5.0,6.0,2.0,2.0,13.0,0.8,2.0
304,11.0,4.0,32.0,5.0,1.0,1.0,1.0,14.0,0.5,2.0
305,11.0,4.0,34.0,5.0,5.0,3.0,2.0,13.0,0.8,2.0
306,11.0,4.0,33.0,5.0,6.0,2.0,2.0,13.0,0.8,1.0
307,11.0,4.0,34.0,5.0,5.0,3.0,2.0,13.0,0.8,2.0
308,11.0,4.0,32.0,5.0,1.0,1.0,1.0,14.0,0.5,2.0
309,11.0,4.0,35.0,5.0,3.0,4.0,3.0,15.0,0.2,1.0
310,12.0,5.0,36.0,18.0,5.0,1.0,1.0,14.0,0.2,1.0
311,12.0,5.0,36.0,18.0,5.0,1.0,1.0,14.0,0.2,1.0
312,12.0,5.0,37.0,18.0,3.0,2.0,1.0,14.0,0.5,1.0
313,12.0,5.0,39.0,18.0,1.0,4.0,2.0,13.0,0.5,2.0
314,12.0,5.0,39.0,18.0,1.0,4.0,2.0,13.0,0.5,2.0
315,12.0,5.0,40.0,18.0,4.0,5.0,2.0,13.0,0.2,2.0
316,12.0,5.0,40.0,18.0,4.0,5.0,2.0,13.0,0.2,1.0
317,12.0,5.0,38.0,18.0,2.0,3.0,1.0,14.0,0.8,2.0
318,12.0,5.0,38.0,18.0,2.0,3.0,1.0,14.0,0.8,2.0
319,12.0,5.0,37.0,18.0,3.0,2.0,1.0,14.0,0.5,2.0
320,12.0,5.0,36.0,18.0,5.0,1.0,1.0,14.0,0.2,1.0
321,12.0,5.0,37.0,18.0,3.0,2.0,1.0,14.0,0.5,2.0
322,12.0,5.0,36.0,18.0,5.0,1.0,1.0,14.0,0.2,1.0
323,12.0,5.0,39.0,18.0,1.0,4.0,2.0,13.0,0.5,2.0
324,12.0,5.0,40.0,18.0,4.0,5.0,2.0,13.0,0.2,2.0
325,12.0,5.0,39.0,18.0,1.0,4.0,2.0,13.0,0.5,1.0
326,12.0,5.0,40.0,18.0,4.0,5.0,2.0,13.0,0.2,1.0
327,12.0,5.0,38.0,18.0,2.0,3.0,1.0,14.0,0.8,1.0
328,12.0,5.0,37.0,18.0,3.0,2.0,1.0,14.0,0.5,1.0
329,12.0,5.0,36.0,18.0,5.0,1.0,1.0,14.0,0.2,1.0
